# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.528        0.000      143.309      983.965
       0.529        0.000      143.809      984.184
       0.530     1350.100      143.809      984.184
       0.530        0.000      143.809      984.527
       0.531        0.000      143.934      984.270
       0.532        0.000      143.934      984.270
       0.532        0.000      144.059      984.613
       0.533        0.000      144.309      984.828
       0.533        0.000      144.309      984.570
       0.534        0.000      144.309      984.570
       0.534        0.000      144.559      984.789
       0.535        0.000      144.684      985.230
       0.535        0.000      144.684      985.230
       0.536        0.000      144.684      985.316
       0.536        0.000      144.934      985.781
       0.537        0.000      144.934      985.523
       0.538        0.000      144.934      985.523
       0.538        0.000      145.184      985.742
       0.539        0.000      145.309      985.816
       0.539        0.000      145.309      985.816
       0.540        0.000      145.309      985.816
       0.540        0.000      145.434      985.902
       0.541     1581.900      145.684      986.109
       0.541        0.000      145.684      986.109
       0.542        0.000      145.809      986.453
       0.542        0.000      145.934      986.863
       0.543        0.000      145.934      986.863
       0.543        0.000      146.059      987.203
       0.544        0.000      146.059      986.945
       0.545        0.000      146.184      986.945
       0.546        0.000      146.434      986.945
